No,Family,Cone,Cross,popcross,Mom,Dad,RegionCross2,RegionCross,Breed,StartPos,Rack,DevicePos,DeviceNo,PlugPosition,IndID,RecruitsStart,RecruitsEnd,RecruitsDead,SurvivalPerc,Notes,Survival
7438,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B6,21,6,193,2,21.6.2,3,0,3,0,,0
7439,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,E1,21,6,193,3,21.6.3,4,0,4,0,,0
7440,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,E1,21,6,193,3,21.6.3,4,0,4,0,,0
7441,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,E1,21,6,193,3,21.6.3,4,0,4,0,,0
7442,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,E1,21,6,193,3,21.6.3,4,0,4,0,,0
7443,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,1
7444,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,1
7445,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,1
7446,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,1
7447,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,1
7448,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,1
7449,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,1
7450,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,1
7451,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,0
7452,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,0
7453,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,0
7454,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,0
7455,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,0
7456,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,0
7457,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,0
7458,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,0
7459,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,0
7460,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,0
7461,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,0
7462,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,0
7463,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,0
7464,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,0
7465,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,0
7466,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F1,21,7,140,1,21.7.1,24,8,16,33.33333333,,0
7467,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,J5,21,7,140,2,21.7.2,1,1,0,100,,1
7468,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,B10,21,7,140,3,21.7.3,1,1,0,100,,1
7469,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,1
7470,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,1
7471,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,1
7472,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,1
7473,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,1
7474,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,1
7475,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,1
7476,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,1
7477,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,1
7478,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7479,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7480,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7481,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7482,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7483,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7484,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7485,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7486,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7487,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7488,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7489,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7490,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7491,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7492,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7493,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7494,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7495,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7496,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7497,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7498,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7499,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F6,21,8,220,1,21.8.1,31,9,22,29.03225806,,0
7500,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,B4,21,8,220,2,21.8.2,2,0,2,0,,0
7501,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,B4,21,8,220,2,21.8.2,2,0,2,0,,0
7502,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G5,21,8,220,3,21.8.3,12,0,12,0,,0
7503,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G5,21,8,220,3,21.8.3,12,0,12,0,,0
7504,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G5,21,8,220,3,21.8.3,12,0,12,0,,0
7505,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G5,21,8,220,3,21.8.3,12,0,12,0,,0
7506,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G5,21,8,220,3,21.8.3,12,0,12,0,,0
7507,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G5,21,8,220,3,21.8.3,12,0,12,0,,0
7508,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G5,21,8,220,3,21.8.3,12,0,12,0,,0
7509,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G5,21,8,220,3,21.8.3,12,0,12,0,,0
7510,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G5,21,8,220,3,21.8.3,12,0,12,0,,0
7511,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G5,21,8,220,3,21.8.3,12,0,12,0,,0
7512,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G5,21,8,220,3,21.8.3,12,0,12,0,,0
7513,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G5,21,8,220,3,21.8.3,12,0,12,0,,0
7514,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E14,21,9,149,1,21.9.1,13,0,13,0,,0
7515,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E14,21,9,149,1,21.9.1,13,0,13,0,,0
7516,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E14,21,9,149,1,21.9.1,13,0,13,0,,0
7517,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E14,21,9,149,1,21.9.1,13,0,13,0,,0
7518,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E14,21,9,149,1,21.9.1,13,0,13,0,,0
7519,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E14,21,9,149,1,21.9.1,13,0,13,0,,0
7520,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E14,21,9,149,1,21.9.1,13,0,13,0,,0
7521,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E14,21,9,149,1,21.9.1,13,0,13,0,,0
7522,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E14,21,9,149,1,21.9.1,13,0,13,0,,0
7523,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E14,21,9,149,1,21.9.1,13,0,13,0,,0
7524,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E14,21,9,149,1,21.9.1,13,0,13,0,,0
7525,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E14,21,9,149,1,21.9.1,13,0,13,0,,0
7526,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E14,21,9,149,1,21.9.1,13,0,13,0,,0
7527,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,J11,21,9,149,2,21.9.2,2,0,2,0,,0
7528,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,J11,21,9,149,2,21.9.2,2,0,2,0,,0
7529,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G14,21,9,149,3,21.9.3,5,0,5,0,remove,NA
7530,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G14,21,9,149,3,21.9.3,5,0,5,0,,0
7531,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G14,21,9,149,3,21.9.3,5,0,5,0,,0
7532,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G14,21,9,149,3,21.9.3,5,0,5,0,,0
7533,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G14,21,9,149,3,21.9.3,5,0,5,0,,0
7534,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,B8,21,10,266,1,21.10.1,2,0,2,0,,0
7535,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,B8,21,10,266,1,21.10.1,2,0,2,0,,0
7536,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,B9,21,10,266,2,21.10.2,1,0,1,0,,0
7537,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,Hybrid,Hybrid,Hybrid,J7,21,10,266,3,21.10.3,3,0,3,0,,0
7538,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,Hybrid,Hybrid,Hybrid,J7,21,10,266,3,21.10.3,3,0,3,0,,0
7539,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,Hybrid,Hybrid,Hybrid,J7,21,10,266,3,21.10.3,3,0,3,0,,0
7540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,11,NA,1,21.11.1,,,0,NA,remove,NA
7541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,11,NA,2,21.11.2,,,0,NA,remove,NA
7542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,11,NA,3,21.11.3,,,0,NA,remove,NA
7543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,12,NA,1,21.12.1,,,0,NA,remove,NA
7544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,12,NA,2,21.12.2,,,0,NA,remove,NA
7545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,12,NA,3,21.12.3,,,0,NA,remove,NA
7546,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,J1,22,1,16,1,22.1.1,2,1,1,50,,1
7547,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,J1,22,1,16,1,22.1.1,2,1,1,50,,0
7548,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B10,22,1,16,2,22.1.2,3,0,3,0,,0
7549,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B10,22,1,16,2,22.1.2,3,0,3,0,,0
7550,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B10,22,1,16,2,22.1.2,3,0,3,0,,0
7551,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A12,22,1,16,3,22.1.3,1,0,1,0,,0
7552,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,F14,22,2,264,1,22.2.1,0,0,0,NA,remove,NA
7553,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C15,22,2,264,2,22.2.2,3,2,1,66.66666667,,1
7554,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C15,22,2,264,2,22.2.2,3,2,1,66.66666667,,1
7555,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C15,22,2,264,2,22.2.2,3,2,1,66.66666667,,0
7556,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,Hybrid,Hybrid,Hybrid,I10,22,2,264,3,22.2.3,0,0,0,NA,remove,NA
7557,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E14,22,3,47,1,22.3.1,11,2,9,18.18181818,,1
7558,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E14,22,3,47,1,22.3.1,11,2,9,18.18181818,,1
7559,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E14,22,3,47,1,22.3.1,11,2,9,18.18181818,,0
7560,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E14,22,3,47,1,22.3.1,11,2,9,18.18181818,,0
7561,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E14,22,3,47,1,22.3.1,11,2,9,18.18181818,,0
7562,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E14,22,3,47,1,22.3.1,11,2,9,18.18181818,,0
7563,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E14,22,3,47,1,22.3.1,11,2,9,18.18181818,,0
7564,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E14,22,3,47,1,22.3.1,11,2,9,18.18181818,,0
7565,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E14,22,3,47,1,22.3.1,11,2,9,18.18181818,,0
7566,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E14,22,3,47,1,22.3.1,11,2,9,18.18181818,,0
7567,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E14,22,3,47,1,22.3.1,11,2,9,18.18181818,,0
7568,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,I2,22,3,47,2,22.3.2,0,0,0,NA,remove,NA
7569,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B9,22,3,47,3,22.3.3,4,0,4,0,,0
7570,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B9,22,3,47,3,22.3.3,4,0,4,0,,0
7571,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B9,22,3,47,3,22.3.3,4,0,4,0,,0
7572,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B9,22,3,47,3,22.3.3,4,0,4,0,,0
7573,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,1
7574,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,1
7575,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,1
7576,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,1
7577,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,1
7578,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,1
7579,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,1
7580,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,0
7581,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,0
7582,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,0
7583,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,0
7584,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,0
7585,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,0
7586,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,0
7587,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,0
7588,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,0
7589,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,0
7590,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,0
7591,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,0
7592,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C7,22,4,200,1,22.4.1,20,7,13,35,,0
7593,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K5,22,4,200,2,22.4.2,2,1,1,50,,1
7594,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K5,22,4,200,2,22.4.2,2,1,1,50,,0
7595,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D4,22,4,200,3,22.4.3,29,5,24,17.24137931,,1
